#lab INRiM MiCa
#hv keithley6487
#s CNTArO2Etching_N1new_b
#t 2.7
#d 1.5
#V 225
#
#Time	Temp	Current
# s	K	pA	
653.145542	2.811000	0.729959
654.146486	2.811000	1.063517
655.146012	2.811000	0.862085
656.145782	2.846000	1.099386
657.146305	2.846000	1.141132
658.145992	2.846000	1.349859
659.147501	2.815000	1.723745
660.147133	2.815000	0.765219
661.146910	2.797000	0.704223
662.146844	2.797000	0.524271
663.147547	2.797000	1.521299
664.147409	2.834000	1.383296
665.147519	2.834000	1.724758
666.147934	2.830000	0.963612
667.148303	2.830000	0.920853
668.148591	2.830000	1.042037
669.147859	2.794000	0.762788
670.147904	2.794000	1.470840
671.147698	2.794000	1.102426
672.147832	2.815000	1.440646
673.148015	2.815000	0.892077
674.148082	2.844000	0.603506
675.148248	2.844000	1.213680
676.147822	2.844000	1.092699
677.147656	2.796000	1.776636
678.148536	2.796000	1.003331
679.148317	2.799000	0.725095
680.147760	2.799000	0.738673
681.148224	2.799000	1.342564
682.148092	2.850000	1.337903
683.147912	2.850000	1.196860
684.148168	2.850000	1.119854
685.149545	2.803000	1.551697
686.149489	2.803000	1.359586
687.149566	2.794000	0.629040
688.150457	2.794000	1.003939
689.149776	2.794000	1.329189
690.149983	2.847000	1.743604
691.149921	2.847000	1.864383
692.150146	2.815000	1.131810
693.149773	2.815000	0.271366
694.150033	2.815000	0.806559
695.149992	2.796000	1.573380
696.149858	2.796000	1.581688
697.150334	2.796000	1.729621
698.149891	2.835000	1.319057
699.151206	2.835000	0.754682
700.151018	2.830000	0.848103
701.151301	2.830000	0.772920
702.151599	2.830000	1.403764
703.152494	2.802000	1.325744
704.152395	2.802000	2.212127
705.152024	2.816000	0.976379
706.152439	2.816000	0.154844
707.153399	2.816000	0.785484
708.153687	2.844000	1.984350
709.154132	2.844000	1.959019
710.153893	2.844000	1.784944
711.155593	2.812000	0.257384
712.156360	2.812000	0.342698
713.156187	2.800000	0.747995
714.157523	2.800000	1.898832
715.157360	2.800000	1.809465
716.156894	2.850000	1.712194
717.157543	2.850000	0.539875
718.156985	2.827000	0.961788
719.158627	2.827000	0.343306
720.157804	2.827000	1.192401
721.159481	2.794000	1.445509
722.158903	2.794000	2.298049
723.158825	2.794000	0.545549
724.159037	2.847000	0.727122
725.159493	2.847000	0.197805
726.159307	2.842000	1.676933
727.158713	2.842000	1.578851
728.158953	2.842000	1.778257
729.158887	2.796000	0.808992
730.159420	2.796000	1.245293
731.160481	2.835000	0.962396
732.161527	2.835000	1.207600
733.161605	2.835000	0.951251
734.161049	2.850000	1.232121
735.161392	2.850000	1.578244
736.160662	2.850000	1.873299
737.160824	2.802000	0.915990
738.162474	2.802000	0.642010
739.161867	2.816000	0.470975
740.162363	2.816000	1.217936
741.162198	2.816000	1.291902
742.162184	2.848000	1.406804
743.162423	2.848000	1.047306
744.162055	2.812000	0.911735
745.163553	2.812000	1.243469
746.163526	2.812000	0.969286
747.163344	2.800000	1.218341
748.162901	2.800000	1.090268
749.162840	2.800000	1.490092
750.164430	2.838000	1.096550
751.164446	2.838000	0.517786
752.164130	2.826000	0.760356
753.163921	2.826000	1.401737
754.163783	2.826000	1.639647
755.165349	2.794000	1.538322
756.165576	2.794000	0.607965
757.164886	2.819000	0.962802
758.164731	2.819000	1.113977
759.165523	2.819000	1.232932
760.165174	2.841000	0.942334
761.165698	2.841000	1.053588
762.165801	2.841000	1.422611
763.166113	2.796000	1.609857
764.166798	2.796000	0.668354
765.166685	2.802000	0.670380
766.166982	2.802000	1.080946
767.168611	2.802000	1.588174
768.168322	2.850000	1.324123
769.167666	2.850000	0.785079
770.168043	2.802000	0.932202
771.168102	2.802000	1.054804
772.167874	2.802000	1.397482
773.168345	2.794000	1.259884
774.167833	2.794000	0.967058
775.168409	2.794000	1.425245
776.168249	2.848000	1.620800
777.169568	2.848000	0.844050
778.168885	2.812000	0.595806
779.169206	2.812000	1.151062
780.170517	2.812000	1.798117
781.170620	2.795000	2.220639
782.170094	2.795000	1.589592
783.171405	2.838000	-0.036064
784.171058	2.838000	0.246643
785.171219	2.838000	1.536499
786.171219	2.826000	1.904711
787.171542	2.826000	1.285823
788.171217	2.826000	1.570746
789.171565	2.800000	0.671394
790.170650	2.800000	1.446928
791.170829	2.821000	0.701994
792.171095	2.821000	1.410857
793.170990	2.821000	1.511168
794.171578	2.841000	1.656669
795.172737	2.841000	1.236175
796.172811	2.809000	0.506438
797.173198	2.809000	0.733404
798.173127	2.809000	1.437809
799.173302	2.803000	1.331824
800.173346	2.803000	1.659304
801.172792	2.803000	0.565206
802.173209	2.850000	0.905858
803.172649	2.850000	1.158155
804.173934	2.822000	1.056223
805.174424	2.822000	0.442402
806.174128	2.822000	1.246712
807.175411	2.795000	1.829934
808.174970	2.795000	1.971382
809.174876	2.849000	0.987930
810.175167	2.849000	0.170448
811.174790	2.849000	0.806155
812.174859	2.838000	1.931460
813.175379	2.838000	1.926395
814.176533	2.838000	1.121881
815.176132	2.795000	0.868368
816.176150	2.795000	0.894104
817.176450	2.839000	1.207196
818.176169	2.839000	0.991173
819.176051	2.839000	0.844050
820.176138	2.848000	1.234554
821.176209	2.848000	1.731852
822.176091	2.799000	1.094726
823.175814	2.799000	0.568246
824.177132	2.799000	0.227797
825.176842	2.822000	1.604994
826.177480	2.822000	1.726988
827.176643	2.822000	1.631744
828.178550	2.850000	0.590132
829.179410	2.850000	0.670178
830.180536	2.808000	1.370936
831.181627	2.808000	1.315207
832.181307	2.808000	1.156939
833.180982	2.804000	1.153292
834.181466	2.804000	1.004548
835.182371	2.842000	1.369720
836.182293	2.842000	0.552642
837.182237	2.842000	1.296563
838.182521	2.822000	1.282175
839.181883	2.822000	1.914641
840.182082	2.822000	1.510560
841.181792	2.795000	0.850940
842.181732	2.795000	0.513734
843.183351	2.827000	1.335269
844.182980	2.827000	1.651603
845.183511	2.827000	1.391200
846.183626	2.837000	0.912748
847.183491	2.837000	1.161803
848.183476	2.795000	1.336080
849.183062	2.795000	1.161397
850.182864	2.795000	0.725704
851.182784	2.808000	0.945172
852.183432	2.808000	1.713005
853.183564	2.808000	1.822840
854.183114	2.848000	0.596414
855.183535	2.848000	0.595198
856.183237	2.799000	0.388294
857.183560	2.799000	1.915856
858.183057	2.799000	1.698415
859.183410	2.797000	0.986512
860.183504	2.797000	0.789335
861.184229	2.850000	1.183891
