#lab INRiM MiCa
#hv keithley6487
#s CNTArO2Etching_AsGrown
#t 2.7 
#d 1.5
#N 20
#dbm 2
#
#Voltage	Current	SD
#V	pA
357.800000	-33.160990	0.323555
357.600000	-33.004850	0.378134
357.400000	-32.848960	0.348645
357.200000	-32.681480	0.363490
357.000000	-32.460150	0.340630
356.800000	-32.232750	0.365957
356.600000	-31.979830	0.353508
356.400000	-31.955050	0.383671
356.200000	-31.916060	0.418535
356.000000	-31.804510	0.354597
355.800000	-31.356740	0.346764
355.600000	-31.163560	0.353430
355.400000	-30.743980	0.406569
355.200000	-30.667950	0.419608
355.000000	-30.304640	0.328618
354.800000	-30.228680	0.377904
354.600000	-30.078690	0.438357
354.400000	-29.974050	0.374461
354.200000	-29.653300	0.390486
354.000000	-29.550250	0.405744
353.800000	-28.888460	0.352116
353.600000	-28.410590	0.392836
353.400000	-27.964720	0.432032
353.200000	-27.531420	0.391623
353.000000	-27.344410	0.361422
352.800000	-27.240010	0.384860
352.600000	-27.082420	0.325137
352.400000	-27.019510	0.345707
352.200000	-26.933100	0.428104
352.000000	-26.425280	0.425100
351.800000	-26.347600	0.383187
351.600000	-26.144030	0.361685
351.400000	-26.024840	0.351724
351.200000	-25.936450	0.436272
351.000000	-25.916970	0.432164
350.800000	-25.722330	0.451378
350.600000	-25.688320	0.369925
350.400000	-25.371000	0.393307
350.200000	-25.184080	0.403593
350.000000	-25.148500	0.449871
349.800000	-25.099080	0.366189
349.600000	-24.935130	0.406532
349.400000	-24.849590	0.343592
349.200000	-24.360240	0.334522
349.000000	-24.357490	0.358268
348.800000	-24.189730	0.383379
348.600000	-24.037830	0.434228
348.400000	-23.659870	0.388109
348.200000	-23.602000	0.384112
348.000000	-23.600110	0.413064
347.800000	-23.379950	0.402590
347.600000	-22.862290	0.431192
347.400000	-21.929210	0.368393
347.200000	-20.103240	0.361253
347.000000	-18.127960	0.344925
346.800000	-14.885200	0.407213
346.600000	-14.746300	0.376167
346.400000	-14.685720	0.361333
346.200000	-14.545100	0.366947
346.000000	-14.450870	0.412121
345.800000	-14.208800	0.375511
345.600000	-14.090270	0.340393
345.400000	-14.002290	0.327099
345.200000	-14.004850	0.357691
345.000000	-13.936400	0.366649
344.800000	-13.854740	0.400664
344.600000	-13.817280	0.365378
344.400000	-13.517160	0.326140
344.200000	-13.512090	0.329855
344.000000	-13.452470	0.388284
343.800000	-13.326510	0.364433
343.600000	-13.235760	0.326242
343.400000	-13.084060	0.382351
343.200000	-13.055970	0.321929
343.000000	-13.002520	0.384998
342.800000	-12.686750	0.338004
342.600000	-12.646150	0.331976
342.400000	-12.471590	0.364486
342.200000	-12.378910	0.331636
342.000000	-12.376630	0.343920
341.800000	-12.184900	0.344164
341.600000	-12.156360	0.401984
341.400000	-11.809910	0.390155
341.200000	-11.391780	0.384192
341.000000	-11.353180	0.355428
340.800000	-11.286970	0.351256
340.600000	-11.116260	0.347805
340.400000	-10.911530	0.406378
340.200000	-10.824390	0.349886
340.000000	-10.762580	0.313784
339.800000	-10.753040	0.331267
339.600000	-10.698380	0.397903
339.400000	-10.462860	0.299483
339.200000	-10.329500	0.413307
339.000000	-10.062270	0.325501
338.800000	-10.052950	0.319038
338.600000	-10.011570	0.353833
338.400000	-9.928514	0.421265
338.200000	-9.887200	0.322129
338.000000	-9.840140	0.346722
337.800000	-6.295736	0.293297
337.600000	-5.987647	0.328263
337.400000	-5.973084	0.352368
337.200000	-5.920035	0.364882
337.000000	-5.865994	0.322698
336.800000	-5.733680	0.331124
336.600000	-5.691474	0.312531
336.400000	-5.634027	0.321289
336.200000	-5.643178	0.317245
336.000000	-5.583572	0.341280
335.800000	-5.565443	0.335919
335.600000	-5.529246	0.358420
335.400000	-5.470553	0.332600
335.200000	-5.467908	0.344005
335.000000	-5.432330	0.301804
334.800000	-5.302529	0.344302
334.600000	-5.319432	0.368756
334.400000	-5.287967	0.369653
334.200000	-5.277459	0.328125
334.000000	-5.274003	0.354301
333.800000	-5.230865	0.300909
333.600000	-5.199858	0.338204
333.400000	-5.195226	0.309730
333.200000	-5.028267	0.384093
333.000000	-4.978105	0.325118
332.800000	-4.729845	0.322318
332.600000	-4.677799	0.368496
332.400000	-4.486570	0.360807
332.200000	-4.360104	0.325680
332.000000	-4.253672	0.319504
331.800000	-4.178602	0.338869
331.600000	-4.126081	0.323551
331.400000	-4.171460	0.380740
331.200000	-4.096147	0.312878
331.000000	-4.091262	0.328562
330.800000	-4.055107	0.337042
330.600000	-3.997791	0.321742
330.400000	-4.023420	0.321524
330.200000	-4.015607	0.306752
330.000000	-3.963541	0.320340
329.800000	-3.882888	0.327020
329.600000	-3.882433	0.376155
329.400000	-3.854403	0.341839
329.200000	-3.836050	0.300342
329.000000	-3.849751	0.357083
328.800000	-3.821651	0.355578
328.600000	-3.777804	0.338532
328.400000	-3.744170	0.359659
328.200000	-3.723194	0.315658
328.000000	-3.692976	0.363843
327.800000	-3.734341	0.390834
327.600000	-3.677269	0.324584
327.400000	-3.669942	0.321291
327.200000	-3.634546	0.327328
327.000000	-2.862779	0.306905
326.800000	-2.734164	0.285479
326.600000	-2.656876	0.337553
326.400000	-2.625624	0.323584
326.200000	-2.555115	0.326769
326.000000	-2.526650	0.313411
325.800000	-2.435479	0.404282
325.600000	-2.464045	0.318138
325.400000	-2.476175	0.320365
325.200000	-2.426075	0.291298
325.000000	-2.350874	0.338056
324.800000	-2.341916	0.357391
324.600000	-2.261020	0.358234
324.400000	-2.273282	0.293012
324.200000	-2.248951	0.298994
324.000000	-2.215501	0.346936
323.800000	-2.126609	0.350523
323.600000	-1.026850	0.315612
323.400000	-0.598568	0.346234
323.200000	-0.588819	0.332170
323.000000	-0.634673	0.324369
322.800000	-0.601922	0.318848
322.600000	-0.577318	0.319803
322.400000	-0.592721	0.327129
322.200000	-0.570427	0.338610
322.000000	-0.540614	0.308586
321.800000	-0.560455	0.354799
321.600000	-0.556970	0.314892
321.400000	-0.511217	0.393987
321.200000	-0.514642	0.394802
321.000000	-0.529558	0.378451
320.800000	-0.528616	0.359011
320.600000	-0.559199	0.313635
320.400000	-0.518584	0.339986
320.200000	-0.487474	0.317213
320.000000	-0.485235	0.356677
319.800000	-0.495915	0.325064
319.600000	-0.480493	0.378342
319.400000	-0.439654	0.310338
319.200000	-0.388906	0.308484
319.000000	-0.439584	0.332116
318.800000	-0.437496	0.377607
318.600000	-0.300886	0.316467
318.400000	-0.273952	0.279505
318.200000	-0.256746	0.310924
318.000000	-0.257029	0.353915
317.800000	-0.284764	0.333821
317.600000	-0.269928	0.304455
317.400000	-0.240024	0.300541
317.200000	-0.239112	0.304362
317.000000	-0.267387	0.368158
316.800000	-0.221898	0.317741
316.600000	-0.215694	0.328353
316.400000	-0.194019	0.316117
316.200000	-0.211550	0.329938
316.000000	-0.206119	0.300409
315.800000	-0.210894	0.340031
315.600000	-0.203667	0.326160
315.400000	-0.207506	0.304848
315.200000	-0.176539	0.289557
315.000000	-0.178456	0.310591
314.800000	-0.172022	0.350043
314.600000	-0.181049	0.310089
314.400000	-0.175112	0.325511
314.200000	-0.109701	0.307862
314.000000	-0.112354	0.321953
313.800000	-0.101059	0.342176
313.600000	-0.101778	0.327477
313.400000	-0.100571	0.316771
313.200000	-0.088105	0.310129
313.000000	-0.107154	0.272401
312.800000	-0.109480	0.379288
312.600000	-0.095555	0.307552
312.400000	-0.073698	0.347575
312.200000	-0.074011	0.341116
312.000000	-0.082452	0.296413
311.800000	-0.090519	0.298026
311.600000	-0.084369	0.330959
311.400000	-0.067739	0.330840
311.200000	-0.082724	0.303017
311.000000	-0.078743	0.311771
310.800000	-0.078935	0.246038
310.600000	-0.077092	0.286277
310.400000	-0.082190	0.344172
310.200000	-0.073445	0.344741
310.000000	-0.053918	0.338581
309.800000	-0.042395	0.318027
309.600000	-0.066155	0.281062
309.400000	-0.077893	0.303828
309.200000	-0.082233	0.356551
309.000000	-0.061466	0.320826
308.800000	0.023733	0.321509
308.600000	0.012741	0.264778
308.400000	0.007350	0.282252
308.200000	0.017479	0.344926
308.000000	0.022485	0.340375
307.800000	0.021261	0.285313
307.600000	0.024992	0.277390
307.400000	0.041345	0.326095
307.200000	0.046969	0.311931
307.000000	0.038577	0.326218
306.800000	0.028688	0.306262
306.600000	0.036614	0.284529
306.400000	0.039118	0.272843
306.200000	0.088007	0.323152
306.000000	0.066121	0.308445
305.800000	0.056422	0.317632
305.600000	0.061916	0.279422
305.400000	0.065625	0.265369
305.200000	0.064977	0.295177
305.000000	0.093579	0.344474
304.800000	0.062137	0.327602
304.600000	0.063171	0.318026
304.400000	0.082404	0.272243
304.200000	0.084644	0.272381
304.000000	0.067925	0.305779
303.800000	0.087732	0.347652
303.600000	0.087035	0.309910
303.400000	0.095028	0.338272
303.200000	0.078676	0.299245
303.000000	0.075809	0.277661
302.800000	0.076314	0.321379
302.600000	0.112954	0.345804
302.400000	0.095111	0.317852
302.200000	0.068867	0.289990
302.000000	0.082101	0.260613
301.800000	0.098778	0.307618
301.600000	0.086031	0.342621
301.400000	0.098716	0.345208
301.200000	0.072049	0.287262
301.000000	0.091344	0.252115
300.800000	0.097887	0.305728
300.600000	0.080225	0.324273
300.400000	0.052996	0.346397
300.200000	0.083741	0.302532
300.000000	0.097715	0.305364
299.800000	0.086347	0.252866
299.600000	0.089425	0.331155
299.400000	0.122329	0.301628
299.200000	0.108454	0.364413
299.000000	0.121003	0.260670
298.800000	0.123242	0.259299
298.600000	0.129440	0.336625
298.400000	0.131569	0.335756
298.200000	0.131559	0.323012
298.000000	0.114596	0.326362
297.800000	0.115822	0.345883
297.600000	0.109276	0.327687
297.400000	0.137154	0.279999
297.200000	0.157886	0.307035
297.000000	0.147821	0.344328
296.800000	0.140790	0.315886
296.600000	0.120009	0.291457
296.400000	0.131947	0.251773
296.200000	0.144400	0.266980
296.000000	0.148583	0.297881
295.800000	0.130850	0.312442
295.600000	0.156920	0.377441
295.400000	0.125532	0.260313
295.200000	0.138117	0.269966
295.000000	0.152262	0.294987
294.800000	0.123939	0.320894
294.600000	0.122723	0.305442
294.400000	0.154006	0.286067
294.200000	0.140447	0.283895
294.000000	0.142169	0.291302
293.800000	0.137447	0.302506
293.600000	0.135431	0.294228
293.400000	0.122470	0.308096
293.200000	0.136963	0.244503
293.000000	0.127853	0.274643
292.800000	0.146657	0.318594
292.600000	0.147651	0.286229
292.400000	0.159913	0.297008
292.200000	0.124953	0.305890
292.000000	0.118354	0.341625
291.800000	0.117262	0.310818
291.600000	0.154531	0.320379
291.400000	0.154796	0.278832
291.200000	0.148300	0.325138
291.000000	0.139576	0.278027
290.800000	0.133939	0.360440
290.600000	0.158929	0.309078
290.400000	0.147153	0.326943
290.200000	0.131326	0.325676
290.000000	0.171079	0.293057
