#lab INRiM
#hv keithley6487
#s CNTArO2Etching_N1new_b
#t 2.7
#d 0.5
#V 114
#
#Time	Temp	Current
# s	K	pA	
1150.187220	2.809000	1.084602
1152.187973	2.764000	0.993612
1154.188338	2.764000	1.073659
1156.189017	2.768000	1.223620
1158.188620	2.807000	0.871414
1160.188761	2.758000	0.958351
1162.188851	2.782000	1.047517
1164.189952	2.798000	1.013269
1166.190744	2.798000	1.089466
1168.190314	2.755000	0.848312
1170.190592	2.796000	1.061500
1172.190329	2.786000	0.991990
1174.191349	2.753000	0.831289
1176.191917	2.805000	1.185116
1178.191813	2.805000	0.902217
1180.191291	2.775000	0.966052
1182.192026	2.757000	1.025428
1184.193028	2.809000	0.937478
1186.192659	2.766000	1.233144
1188.192978	2.766000	0.972942
1190.192866	2.766000	0.849325
1192.192161	2.807000	1.087034
1194.193492	2.759000	0.902622
1196.193659	2.780000	1.071834
1198.193669	2.800000	0.957540
1200.194069	2.755000	1.019956
1202.195040	2.755000	0.902014
1204.194386	2.794000	1.020362
1206.194326	2.789000	1.106691
1208.195012	2.753000	1.038601
1210.194664	2.804000	0.823792
1212.194447	2.777000	1.047922
1214.195815	2.777000	0.922482
1216.195209	2.755000	1.037587
1218.195463	2.809000	1.090479
1220.197012	2.767000	0.824196
1222.197754	2.763000	0.957135
1224.198762	2.808000	0.930993
1226.200178	2.808000	1.055015
1228.200402	2.760000	1.147221
1230.201227	2.776000	0.862295
1232.202215	2.802000	0.925522
1234.202767	2.756000	1.008406
1236.202803	2.791000	0.893706
1238.202494	2.791000	1.043870
1240.203471	2.790000	0.894516
1242.203354	2.753000	0.998071
1244.203157	2.802000	0.955514
1246.204553	2.778000	1.045085
1248.205484	2.754000	1.105069
1250.206581	2.754000	0.894111
1252.206906	2.808000	1.012256
1254.207510	2.769000	1.079739
1256.208943	2.761000	0.874859
1258.208599	2.809000	1.121687
1260.208742	2.761000	1.035358
1262.208568	2.761000	0.825615
1264.208352	2.774000	1.128172
1266.208551	2.803000	0.936262
1268.209039	2.757000	1.088250
1270.208247	2.789000	0.993815
1272.208440	2.793000	1.082373
1274.209687	2.793000	1.068998
1276.209294	2.754000	0.820752
1278.209570	2.801000	1.151071
