#lab INRiM MiCb
#hv keithley6487
#s CNTArO2Etching_Strongnew
#t 2.7
#d 0.5
#V 120
#
#Time	Temp	Current
# s	K	pA	
2685.940553	89.630000	17012.760000
2687.940579	89.624000	15413.610000
2689.942010	89.621000	15770.560000
2691.941883	89.616000	17151.440000
2693.943093	89.616000	18075.830000
2695.943566	89.610000	17298.180000
2697.943573	89.606000	17116.580000
2699.943730	89.602000	12271.520000
2701.944343	89.602000	7854.383000
2703.944010	89.597000	7921.985000
2705.944344	89.592000	8608.702000
2707.944877	89.586000	14510.650000
2709.944610	89.580000	13451.190000
2711.944812	89.580000	12545.180000
2713.944552	89.577000	12188.060000
2715.945449	89.571000	11924.870000
2717.944888	89.566000	15673.860000
2719.945375	89.566000	14864.410000
2721.945105	89.562000	17950.920000
2723.944625	89.558000	13733.270000
2725.944796	89.551000	20365.920000
2727.946418	89.551000	23182.850000
2729.945630	89.549000	11647.930000
2731.945842	89.541000	14058.070000
2733.947296	89.538000	13558.180000
2735.948449	89.535000	10724.050000
2737.948325	89.535000	14709.820000
2739.947568	89.530000	25823.520000
2741.948746	89.523000	21586.840000
2743.949022	89.518000	21462.150000
2745.949111	89.518000	21294.880000
2747.948770	89.513000	32953.840000
2749.949070	89.508000	21018.530000
2751.950028	89.504000	21836.460000
2753.950035	89.504000	21797.330000
2755.950321	89.499000	21677.580000
2757.950148	89.495000	24100.720000
2759.949883	89.489000	25477.250000
2761.949888	89.484000	19960.030000
2763.950504	89.484000	20489.430000
2765.951027	89.480000	21075.800000
2767.952437	89.475000	20294.900000
2769.952327	89.467000	21045.770000
2771.952034	89.467000	14216.810000
2773.951535	89.465000	16075.160000
2775.952022	89.459000	17954.560000
2777.951525	89.453000	16443.450000
2779.953326	89.453000	9748.392000
2781.954125	89.450000	9275.261000
2783.953613	89.446000	9684.196000
2785.954415	89.438000	9492.595000
2787.955110	89.434000	9381.417000
2789.954955	89.434000	8784.074000
2791.954489	89.431000	8855.111000
2793.955786	89.424000	8957.674000
2795.957293	89.420000	9313.990000
2797.956955	89.420000	8949.566000
2799.957366	89.415000	9266.569000
2801.956779	89.409000	10114.460000
2803.957251	89.405000	16953.560000
2805.957772	89.405000	16120.190000
2807.958004	89.401000	15544.060000
2809.957911	89.395000	14570.540000
2811.958477	89.390000	13574.540000
2813.957927	89.385000	11833.530000
2815.957623	89.385000	12668.240000
2817.957903	89.380000	11562.940000
2819.958981	89.376000	12630.370000
2821.960472	89.370000	9932.085000
2823.960935	89.370000	12888.620000
2825.960749	89.364000	13586.220000
2827.960602	89.360000	11859.640000
2829.960841	89.356000	13208.650000
2831.962155	89.356000	11150.100000
2833.962064	89.351000	14725.420000
2835.963492	89.344000	14507.210000
2837.964446	89.340000	19128.800000
2839.964981	89.336000	17581.790000
2841.964631	89.336000	7936.904000
2843.965553	89.331000	8169.197000
2845.967217	89.326000	7964.992000
2847.967432	89.321000	8221.607000
2849.967502	89.321000	8895.472000
2851.969390	89.315000	12113.800000
2853.969087	89.310000	11232.450000
2855.969114	89.304000	11992.040000
2857.968680	89.304000	19780.800000
2859.969930	89.300000	12577.710000
2861.969603	89.296000	8196.457000
2863.969600	89.289000	6955.212000
2865.971226	89.287000	7030.833000
2867.970677	89.287000	6664.071000
2869.970758	89.280000	6912.154000
2871.971050	89.274000	7066.792000
2873.972077	89.270000	6024.908000
2875.972404	89.270000	5933.870000
2877.973474	89.265000	5819.662000
2879.973299	89.259000	4853.985000
2881.972711	89.255000	4600.225000
2883.972980	89.255000	4840.257000
2885.972903	89.250000	4514.344000
2887.974086	89.246000	4668.777000
2889.974319	89.241000	4677.913000
2891.974876	89.237000	5285.205000
2893.975771	89.237000	4774.347000
2895.975580	89.230000	7428.444000
2897.977149	89.225000	4897.721000
2899.977087	89.221000	6014.103000
2901.976548	89.221000	5653.819000
2903.976657	89.215000	7076.398000
2905.977453	89.209000	8459.665000
2907.976638	89.206000	7067.510000
2909.978302	89.206000	6757.054000
2911.978248	89.198000	7781.336000
2913.977620	89.194000	6860.815000
2915.978243	89.191000	7326.326000
2917.979273	89.183000	13139.080000
2919.978928	89.183000	8377.119000
2921.978905	89.180000	6775.302000
2923.978889	89.174000	6687.634000
2925.978734	89.169000	7286.806000
2927.978568	89.169000	6950.725000
2929.979437	89.164000	7569.809000
2931.978710	89.161000	5640.396000
2933.980478	89.154000	6935.413000
2935.979960	89.154000	5011.654000
2937.980359	89.149000	5195.911000
2939.980107	89.146000	7952.662000
2941.981046	89.139000	10452.040000
2943.980785	89.134000	12259.460000
2945.982038	89.134000	12032.060000
2947.981670	89.131000	8473.172000
2949.982304	89.123000	10479.280000
2951.982067	89.121000	12442.880000
2953.981663	89.121000	8080.174000
2955.982351	89.114000	8477.102000
2957.981702	89.108000	8781.836000
2959.982433	89.104000	11670.340000
2961.981518	89.104000	10025.440000
2963.983395	89.099000	9355.500000
2965.982721	89.093000	8651.364000
2967.983096	89.088000	19364.750000
2969.983171	89.084000	11586.840000
2971.983943	89.084000	15405.330000
2973.985428	89.077000	15485.990000
2975.985512	89.074000	14856.850000
2977.986651	89.069000	19608.430000
2979.987348	89.069000	12161.600000
2981.986843	89.062000	17339.220000
2983.987121	89.057000	19685.860000
2985.986825	89.052000	14707.810000
2987.988370	89.052000	16767.710000
2989.988353	89.048000	15816.600000
2991.988100	89.042000	12549.470000
2993.987907	89.038000	10436.220000
2995.988108	89.032000	11825.620000
2997.988245	89.032000	12454.320000
2999.988197	89.027000	12305.630000
3001.987803	89.023000	10586.330000
3003.988363	89.016000	7727.937000
3005.988004	89.016000	7686.495000
3007.988105	89.012000	7747.520000
3009.988313	89.008000	7108.400000
3011.988347	89.003000	7045.566000
3013.988004	89.003000	7140.593000
3015.988901	88.997000	7046.960000
3017.988945	88.992000	6578.848000
3019.988773	88.985000	7600.816000
3021.990059	88.980000	5160.011000
3023.991461	88.980000	5922.573000
3025.990933	88.977000	4975.217000
3027.992468	88.969000	5203.328000
3029.992226	88.966000	5110.530000
3031.991946	88.966000	4381.013000
3033.991943	88.962000	5347.295000
3035.992064	88.956000	5245.590000
3037.993450	88.949000	5124.635000
3039.992713	88.949000	5730.811000
3041.993358	88.945000	5475.095000
3043.993482	88.939000	5379.891000
3045.992919	88.936000	7000.836000
3047.992954	88.930000	6668.076000
3049.994271	88.930000	5773.644000
3051.993591	88.925000	5473.467000
3053.993553	88.919000	9522.737000
3055.993598	88.914000	9704.769000
3057.995434	88.914000	2884.249000
3059.996484	88.909000	3280.941000
3061.996031	88.903000	3585.199000
3063.996683	88.899000	3848.819000
3065.996489	88.899000	11314.260000
3067.997914	88.892000	10032.320000
3069.998191	88.887000	2910.165000
3071.999301	88.883000	2892.782000
3073.999027	88.876000	3215.835000
3075.999489	88.876000	3358.917000
3078.000420	88.870000	3620.649000
3080.000114	88.868000	6223.972000
3081.999573	88.860000	3636.410000
3084.001128	88.860000	3749.149000
3086.000826	88.856000	3892.668000
3088.002424	88.851000	4209.519000
3090.002048	88.845000	3634.244000
3092.003424	88.845000	3672.956000
3094.003226	88.839000	3173.034000
3096.003135	88.835000	3114.935000
3098.003026	88.827000	3462.918000
3100.003342	88.823000	3218.851000
3102.002684	88.823000	2613.429000
3104.002536	88.820000	2461.514000
3106.003520	88.815000	2439.786000
3108.005006	88.809000	2370.532000
3110.006439	88.809000	2469.441000
3112.005500	88.803000	2506.459000
3114.007249	88.798000	2396.526000
3116.007163	88.793000	2408.782000
3118.007178	88.793000	2384.376000
3120.006917	88.787000	2346.738000
3122.006711	88.782000	2308.663000
3124.006810	88.778000	2224.236000
3126.007199	88.771000	2358.987000
3128.007297	88.771000	2363.598000
3130.006726	88.766000	2420.929000
3132.008377	88.760000	3243.245000
3134.007935	88.756000	3386.466000
3136.008088	88.756000	3231.616000
3138.007704	88.750000	3165.730000
3140.007747	88.744000	3136.661000
3142.007625	88.740000	2746.604000
3144.009352	88.740000	2802.850000
3146.008671	88.733000	2706.519000
3148.009305	88.728000	2684.989000
3150.008730	88.726000	2648.268000
3152.008718	88.718000	2766.612000
3154.008852	88.718000	2715.885000
3156.009279	88.713000	2637.163000
3158.009117	88.708000	2512.937000
3160.009409	88.702000	2711.203000
3162.008689	88.702000	2655.763000
3164.009284	88.696000	7479.977000
3166.010459	88.692000	3862.152000
3168.010051	88.683000	3259.651000
3170.009536	88.683000	3073.641000
3172.011390	88.679000	2996.200000
3174.012415	88.672000	3051.049000
3176.012197	88.665000	2979.638000
3178.013408	88.662000	3527.963000
3180.012554	88.662000	2036.937000
3182.013460	88.656000	2613.650000
3184.013418	88.651000	2583.471000
3186.013400	88.644000	3219.790000
3188.012530	88.644000	2362.936000
3190.012758	88.639000	2437.416000
3192.012698	88.634000	2671.665000
3194.013066	88.629000	2783.266000
3196.013222	88.629000	2960.596000
3198.013472	88.623000	3024.002000
3200.013403	88.616000	3711.172000
3202.013227	88.611000	6153.709000
3204.013214	88.606000	6123.293000
3206.012883	88.606000	6273.863000
3208.013270	88.601000	6295.233000
3210.013883	88.597000	5908.310000
3212.014002	88.591000	6071.432000
3214.013514	88.591000	6498.300000
3216.015406	88.584000	6579.648000
3218.016470	88.579000	6768.480000
3220.016155	88.576000	10127.370000
3222.016976	88.576000	10676.330000
3224.018433	88.567000	4001.472000
3226.017550	88.562000	3999.975000
3228.017507	88.559000	3769.337000
3230.018478	88.552000	2721.156000
3232.017638	88.552000	2995.524000
3234.017914	88.546000	2981.431000
3236.018946	88.542000	3379.907000
3238.018893	88.535000	3698.500000
3240.019722	88.535000	3123.180000
3242.021452	88.529000	3002.895000
3244.020865	88.526000	3173.627000
3246.020508	88.520000	2281.253000
3248.020666	88.514000	2239.160000
3250.021269	88.514000	2267.097000
3252.020805	88.509000	1850.652000
3254.021260	88.501000	1780.448000
3256.021126	88.497000	2171.770000
3258.021911	88.497000	2322.181000
3260.021719	88.493000	1861.565000
3262.022191	88.487000	1815.859000
3264.022328	88.481000	1818.312000
3266.021761	88.481000	1749.641000
3268.022290	88.475000	2063.816000
3270.021792	88.469000	2017.777000
3272.021761	88.464000	1939.810000
3274.022442	88.464000	3112.804000
3276.021905	88.460000	3146.659000
3278.022409	88.452000	3349.182000
3280.021626	88.448000	3348.681000
3282.022303	88.442000	3261.467000
3284.021614	88.442000	2976.883000
3286.022011	88.436000	3159.846000
3288.021518	88.433000	1823.629000
3290.023363	88.426000	1723.598000
3292.022654	88.426000	1853.359000
3294.022995	88.420000	1741.645000
3296.023271	88.415000	1614.560000
3298.023927	88.411000	1654.410000
3300.025361	88.403000	1611.198000
3302.026422	88.403000	1533.621000
3304.026509	88.398000	1507.362000
3306.026735	88.393000	1547.383000
3308.026503	88.387000	1484.338000
3310.026872	88.387000	1521.932000
3312.026731	88.382000	1449.017000
3314.026575	88.376000	1443.575000
3316.026634	88.370000	1483.351000
3318.026587	88.370000	1430.591000
3320.027232	88.365000	1348.372000
3322.028001	88.360000	1338.862000
3324.027710	88.355000	1449.349000
3326.027553	88.348000	1449.210000
3328.027910	88.348000	1444.090000
3330.028367	88.344000	1499.189000
3332.027690	88.338000	1541.865000
3334.027892	88.334000	1536.740000
3336.027752	88.334000	1507.447000
3338.028163	88.328000	1676.815000
3340.027557	88.322000	1652.929000
3342.028351	88.315000	1635.037000
3344.027678	88.315000	1669.821000
3346.029249	88.313000	1774.780000
3348.029526	88.304000	1884.604000
3350.029524	88.301000	1785.866000
3352.030591	88.294000	1842.742000
3354.031149	88.294000	1660.406000
3356.031249	88.288000	1698.346000
3358.032270	88.283000	1662.920000
3360.031867	88.279000	1686.350000
3362.032446	88.279000	1847.621000
3364.033109	88.272000	2264.838000
3366.033158	88.266000	2439.437000
3368.032634	88.261000	2413.215000
3370.032707	88.261000	2883.447000
3372.032715	88.255000	2930.439000
3374.033471	88.248000	2823.130000
3376.032775	88.244000	2901.501000
3378.034101	88.244000	2987.225000
3380.033649	88.237000	3381.284000
3382.033911	88.235000	3681.979000
3384.033687	88.228000	3375.613000
3386.035183	88.221000	3227.564000
3388.034697	88.221000	3198.930000
3390.035513	88.218000	3493.349000
3392.035624	88.211000	2512.353000
3394.035562	88.205000	2733.051000
3396.035677	88.205000	2880.007000
3398.035685	88.201000	2769.675000
3400.036678	88.195000	2610.711000
3402.038294	88.189000	2808.074000
3404.037487	88.183000	2673.668000
3406.038002	88.183000	3269.243000
3408.037957	88.179000	3279.086000
3410.037704	88.173000	3237.011000
3412.038089	88.166000	3476.872000
3414.038070	88.166000	2305.706000
3416.038939	88.162000	2349.380000
3418.039173	88.155000	2278.867000
3420.040394	88.149000	2351.696000
3422.039646	88.149000	2398.156000
3424.039838	88.145000	2297.448000
3426.039647	88.139000	2166.390000
3428.040361	88.134000	2103.945000
3430.041284	88.130000	2119.531000
3432.040805	88.130000	2051.646000
3434.040807	88.122000	2079.386000
3436.040628	88.117000	2244.392000
3438.041316	88.112000	2227.530000
3440.040862	88.112000	2173.830000
3442.041268	88.106000	2372.534000
3444.040543	88.102000	2278.344000
3446.041245	88.094000	2134.017000
3448.040852	88.094000	2622.103000
3450.041719	88.088000	2578.548000
3452.042974	88.084000	2441.852000
3454.042542	88.078000	2743.114000
3456.044421	88.073000	2514.545000
3458.043768	88.073000	2757.067000
3460.044575	88.067000	2718.794000
3462.046212	88.061000	2928.878000
3464.045809	88.054000	2756.659000
3466.045644	88.054000	2821.156000
3468.046021	88.050000	2869.096000
3470.045632	88.045000	2980.354000
3472.045862	88.039000	3371.028000
3474.046005	88.039000	2797.596000
3476.045852	88.034000	3041.640000
3478.047354	88.028000	2936.034000
3480.046732	88.021000	2752.693000
3482.046989	88.018000	3132.140000
3484.047039	88.018000	2989.868000
3486.047760	88.012000	3103.970000
3488.048093	88.006000	3283.799000
3490.049438	88.001000	3376.325000
3492.049062	88.001000	3217.335000
3494.049048	87.995000	3134.660000
3496.048856	87.989000	3075.732000
3498.049240	87.983000	2865.789000
3500.050038	87.983000	2821.896000
3502.050010	87.978000	2845.022000
3504.050191	87.973000	2740.905000
3506.049988	87.967000	2822.411000
3508.051504	87.961000	2608.318000
3510.051683	87.961000	2070.397000
3512.052352	87.954000	2176.606000
3514.051663	87.949000	1294.828000
3516.051884	87.945000	1250.556000
3518.052276	87.945000	1344.151000
3520.052311	87.937000	1307.810000
3522.052796	87.932000	1314.170000
3524.053722	87.928000	1303.491000
3526.053990	87.928000	1357.480000
3528.054431	87.922000	1393.585000
3530.053924	87.917000	1352.030000
3532.053994	87.911000	1334.820000
3534.055322	87.905000	1277.632000
3536.054620	87.905000	1328.641000
3538.054945	87.899000	1369.766000
3540.056213	87.894000	1366.302000
3542.056896	87.887000	1347.159000
3544.057390	87.887000	2221.060000
3546.056698	87.881000	2159.661000
3548.058127	87.876000	2131.257000
3550.057870	87.872000	1578.808000
3552.058129	87.872000	1304.538000
3554.059373	87.865000	1084.127000
3556.059454	87.861000	1155.515000
3558.059436	87.854000	1142.783000
3560.058537	87.848000	1150.177000
3562.058837	87.848000	1164.676000
3564.059480	87.843000	1164.881000
3566.059104	87.837000	972.337800
3568.059319	87.833000	983.532800
3570.058858	87.833000	981.480300
3572.059102	87.827000	1172.885000
3574.059321	87.820000	1793.377000
3576.058902	87.815000	1966.572000
3578.059301	87.815000	1869.662000
3580.059701	87.810000	1998.409000
3582.060003	87.803000	2571.556000
3584.060684	87.796000	2484.990000
3586.061035	87.793000	2602.438000
3588.060569	87.793000	2512.602000
3590.061888	87.785000	2471.854000
3592.061740	87.780000	2837.546000
3594.062629	87.776000	2890.571000
3596.062715	87.776000	2510.795000
3598.063573	87.769000	2789.481000
3600.065441	87.763000	3258.722000
3602.065326	87.758000	3296.826000
3604.065330	87.758000	3295.300000
3606.065321	87.752000	3139.483000
3608.065454	87.747000	3126.376000
3610.065353	87.743000	2833.900000
3612.064889	87.736000	3137.425000
3614.065180	87.736000	3204.394000
3616.064590	87.731000	2485.522000
3618.065429	87.725000	2616.008000
3620.065114	87.717000	2713.786000
3622.064543	87.717000	2779.567000
3624.065411	87.712000	2263.338000
3626.064919	87.707000	2498.947000
3628.066238	87.701000	2545.818000
3630.065927	87.701000	2460.991000
3632.065545	87.697000	3358.051000
3634.066084	87.691000	2886.967000
3636.065611	87.683000	2486.010000
3638.066079	87.678000	2694.306000
3640.067300	87.678000	2572.879000
3642.066842	87.674000	2215.774000
3644.066524	87.668000	2131.593000
3646.067233	87.663000	2428.037000
3648.066646	87.663000	2384.968000
3650.066594	87.656000	2253.056000
3652.066798	87.649000	5017.712000
3654.066997	87.645000	4462.980000
3656.068463	87.645000	4943.578000
3658.067639	87.640000	12078.990000
3660.067737	87.633000	8150.046000
3662.067502	87.628000	8239.295000
3664.068099	87.623000	4531.098000
3666.067714	87.623000	4025.347000
3668.068356	87.616000	3256.484000
3670.068439	87.609000	4768.820000
3672.068707	87.606000	2664.419000
3674.069069	87.606000	2852.034000
3676.069299	87.599000	3065.149000
3678.068750	87.593000	3633.186000
3680.069282	87.588000	3933.173000
3682.069283	87.588000	4526.093000
3684.069198	87.581000	2452.492000
3686.069194	87.574000	2127.596000
3688.069288	87.571000	1325.348000
3690.068646	87.563000	1322.519000
3692.070418	87.563000	1104.424000
3694.070475	87.560000	3557.665000
3696.070168	87.553000	5716.009000
3698.070281	87.548000	5244.772000
3700.069632	87.548000	5119.996000
3702.069932	87.541000	5453.461000
3704.069735	87.537000	3256.435000
3706.071398	87.528000	3054.788000
3708.072165	87.528000	1410.205000
3710.071631	87.524000	1354.752000
3712.072242	87.517000	1531.971000
3714.071908	87.512000	1870.957000
3716.071554	87.506000	1808.935000
3718.072010	87.506000	1204.155000
3720.072553	87.502000	1238.891000
3722.074414	87.495000	1398.461000
3724.073575	87.490000	1342.479000
3726.074044	87.490000	875.588500
3728.074337	87.485000	953.457900
3730.074208	87.478000	892.736800
3732.074268	87.473000	887.674400
3734.074364	87.473000	835.730400
3736.075303	87.466000	903.153200
3738.075489	87.461000	899.143600
3740.076191	87.457000	876.821300
3742.075799	87.450000	845.169800
3744.076815	87.450000	844.952700
3746.076700	87.443000	915.034700
3748.078140	87.437000	1175.753000
3750.077671	87.432000	1188.195000
3752.077508	87.432000	1044.491000
3754.079217	87.425000	1103.199000
3756.078889	87.420000	1054.378000
3758.079706	87.415000	763.113100
3760.079587	87.415000	778.653700
3762.080478	87.409000	851.464000
3764.079737	87.401000	798.902300
3766.079994	87.397000	1356.668000
3768.079727	87.389000	1523.947000
3770.080440	87.389000	4181.163000
3772.079680	87.383000	5354.353000
3774.081198	87.377000	5468.640000
3776.080561	87.371000	4664.043000
3778.080673	87.371000	5210.247000
3780.081326	87.364000	5853.138000
3782.081415	87.360000	5317.013000
3784.082115	87.353000	5062.855000
3786.082343	87.353000	4969.491000
3788.083251	87.347000	5746.538000
3790.082913	87.340000	5765.255000
3792.082708	87.335000	5649.817000
3794.082650	87.329000	7089.579000
3796.084463	87.329000	6126.359000
3798.084339	87.324000	6914.004000
3800.085279	87.316000	8764.841000
3802.085733	87.311000	8832.774000
3804.086683	87.311000	8699.877000
3806.086783	87.306000	8693.636000
3808.087016	87.299000	6087.612000
3810.087662	87.294000	2296.562000
3812.087562	87.294000	4125.873000
3814.087963	87.287000	2429.208000
3816.088090	87.280000	1541.756000
3818.087650	87.276000	1405.384000
3820.089242	87.271000	1450.165000
3822.088613	87.271000	2096.761000
3824.088970	87.264000	2249.436000
3826.089510	87.258000	2058.074000
3828.089904	87.254000	1681.564000
3830.090999	87.254000	1550.338000
3832.091355	87.246000	1721.460000
3834.090821	87.240000	1194.421000
3836.090724	87.234000	1822.239000
3838.091830	87.234000	1630.385000
3840.091889	87.228000	1475.895000
3842.091523	87.222000	1786.711000
3844.092194	87.218000	1226.917000
3846.091675	87.211000	1541.756000
3848.092939	87.211000	1654.275000
3850.093566	87.205000	1299.511000
3852.093953	87.199000	1439.045000
3854.093676	87.193000	1402.149000
3856.095170	87.193000	1428.799000
3858.095355	87.186000	1538.031000
3860.094815	87.181000	1479.106000
3862.094886	87.174000	1514.083000
3864.094509	87.174000	1933.024000
3866.094565	87.169000	2120.040000
3868.095418	87.164000	2084.150000
3870.095273	87.157000	2109.612000
3872.094619	87.152000	2072.733000
3874.095921	87.152000	2181.695000
3876.096316	87.147000	1673.701000
3878.095495	87.140000	2065.441000
3880.095886	87.133000	2361.707000
3882.096781	87.133000	2734.888000
3884.096751	87.128000	1674.220000
3886.097333	87.122000	1406.600000
3888.097518	87.117000	1132.606000
3890.098740	87.117000	1267.048000
3892.099214	87.111000	1406.222000
3894.099706	87.104000	1594.047000
3896.099668	87.099000	1702.797000
3898.099751	87.093000	1895.261000
3900.099903	87.093000	1189.237000
3902.100160	87.086000	1144.463000
3904.100077	87.081000	1317.850000
3906.100162	87.081000	1310.382000
3908.101020	87.073000	1333.007000
3915.863592	87.073000	1635.857000
3917.876444	87.068000	1644.124000
3919.877808	87.045000	1767.181000
3921.879173	87.038000	1513.366000
3923.880157	87.038000	1577.018000
3925.879579	87.034000	1830.967000
3927.880121	87.027000	1961.711000
3929.879514	87.020000	1768.553000
3931.879556	87.020000	1741.833000
3933.880244	87.015000	1939.808000
3935.880036	87.009000	1953.820000
3937.880311	87.002000	2570.308000
3939.879490	86.998000	1762.430000
3941.879527	86.998000	1771.136000
3943.879932	86.992000	1584.079000
3945.881267	86.986000	1551.782000
3947.881143	86.979000	1605.837000
3949.881335	86.979000	1639.771000
3951.881318	86.973000	1621.735000
3953.881460	86.966000	1691.151000
3955.880614	86.962000	1968.107000
3957.881143	86.962000	2520.279000
3959.881172	86.956000	2004.046000
3961.880816	86.950000	2025.589000
3963.880997	86.943000	2163.660000
3965.881607	86.938000	2839.737000
3967.881811	86.938000	4455.778000
3969.882117	86.931000	2708.711000
3971.882236	86.926000	3917.832000
3973.881807	86.921000	6944.295000
3975.883081	86.921000	5964.685000
3977.883192	86.913000	3409.224000
3979.882885	86.908000	2119.124000
3981.884044	86.903000	2422.262000
3983.883546	86.903000	2372.498000
3985.884409	86.896000	1463.281000
3987.883590	86.891000	1595.877000
3989.885081	86.884000	1509.867000
3991.884641	86.878000	1475.950000
3993.885096	86.878000	1266.531000
3995.885331	86.872000	1437.292000
3997.885054	86.868000	1510.103000
3999.884588	86.860000	1326.464000
4001.884693	86.860000	1511.239000
4003.885523	86.854000	1281.989000
4005.887434	86.850000	1481.572000
4007.886671	86.843000	1277.050000
4009.887603	86.843000	1446.371000
4011.887567	86.837000	1543.519000
4013.888443	86.831000	1722.803000
4015.889092	86.824000	1335.740000
4017.889107	86.818000	1583.345000
4019.889343	86.818000	1561.029000
4021.889309	86.815000	1491.367000
4023.888778	86.806000	2905.716000
4025.888648	86.800000	1540.066000
4027.888490	86.800000	1714.161000
4029.889318	86.794000	3850.312000
4031.889181	86.788000	2924.596000
4033.888803	86.783000	2523.837000
4035.890431	86.783000	1731.554000
4037.889812	86.775000	1543.707000
4039.889876	86.771000	1529.881000
4041.890441	86.764000	1533.146000
4043.890156	86.759000	1735.303000
4045.890977	86.759000	1694.119000
4047.891276	86.753000	1628.569000
4049.891039	86.748000	1594.643000
4051.890607	86.741000	1478.968000
4053.892242	86.741000	1401.909000
4055.891531	86.733000	1620.428000
4057.892349	86.728000	1595.368000
4059.891946	86.724000	1586.317000
4061.891730	86.724000	1533.740000
4063.891687	86.717000	1457.941000
4065.892341	86.710000	1483.692000
4067.892473	86.706000	1375.671000
4069.892739	86.698000	1562.612000
4071.893851	86.698000	1514.468000
4073.893591	86.694000	1536.314000
4075.893964	86.687000	1489.069000
4077.895420	86.681000	1588.360000
4079.895384	86.681000	2034.112000
4081.895133	86.674000	2951.009000
4083.895269	86.670000	1640.240000
4085.896207	86.662000	1473.794000
4087.895571	86.662000	1448.530000
4089.896960	86.657000	1410.578000
4091.896731	86.652000	1400.828000
4093.896786	86.643000	1280.620000
4095.898267	86.639000	1219.383000
4097.898485	86.639000	1173.857000
4099.898487	86.634000	1144.059000
4101.900054	86.628000	1126.079000
4103.899563	86.620000	1435.442000
4105.901319	86.620000	1310.965000
4107.900731	86.614000	1111.631000
4109.902451	86.608000	1377.041000
4111.902288	86.602000	1328.020000
4113.901863	86.602000	1242.588000
4115.903124	86.596000	1588.959000
4117.902764	86.590000	1467.408000
4119.904283	86.585000	1447.075000
4121.903526	86.579000	1585.548000
4123.903981	86.579000	1476.274000
4125.903621	86.573000	1453.919000
4127.903876	86.566000	1565.881000
4129.903866	86.561000	1525.487000
4131.903969	86.561000	1417.372000
4133.905440	86.554000	1266.307000
4135.905119	86.549000	1142.184000
4137.904717	86.544000	1415.583000
4139.904575	86.544000	1641.411000
4141.904549	86.535000	1363.228000
4143.904901	86.530000	1527.506000
4145.905417	86.525000	1306.617000
4147.904796	86.518000	1443.086000
4149.904794	86.518000	1432.125000
4151.905065	86.511000	1364.478000
4153.905114	86.507000	1352.236000
4155.904966	86.500000	1457.541000
4157.905431	86.500000	1407.194000
4159.905535	86.494000	1529.089000
4161.905517	86.488000	1365.405000
4163.905673	86.482000	1396.767000
4165.906260	86.482000	1363.546000
4167.907294	86.476000	1477.464000
4169.906837	86.470000	1904.972000
4171.906948	86.462000	2561.987000
4173.907351	86.458000	1981.458000
4175.906881	86.458000	1687.206000
4177.906716	86.453000	2227.130000
4179.906985	86.445000	1432.562000
4181.907055	86.440000	1489.328000
4183.906562	86.440000	1515.098000
4185.906835	86.436000	1504.788000
4187.906797	86.426000	1468.140000
4189.907237	86.422000	1489.444000
4191.906626	86.422000	1353.605000
4193.907956	86.416000	1488.411000
4195.908060	86.409000	1475.276000
4197.907636	86.404000	1502.225000
4199.908117	86.398000	1541.140000
4201.907515	86.398000	1497.781000
4203.907730	86.391000	4037.022000
4205.908158	86.385000	2078.536000
4207.907742	86.379000	1687.797000
4209.907620	86.379000	1522.431000
4211.908147	86.373000	1829.256000
4213.907589	86.367000	1365.147000
4215.907612	86.362000	1377.047000
4217.907777	86.362000	1418.865000
4219.908106	86.355000	1579.752000
4221.907785	86.347000	1776.745000
4223.908327	86.344000	1743.173000
4225.907835	86.337000	2004.798000
4227.907727	86.337000	1578.943000
4229.907666	86.331000	1604.428000
4231.907825	86.324000	1680.282000
4233.909347	86.319000	1631.147000
4235.908949	86.319000	1560.884000
4237.908553	86.313000	2587.254000
4239.909182	86.306000	2570.672000
4241.909496	86.300000	2493.257000
4243.909994	86.300000	2457.009000
4245.911305	86.294000	2608.863000
4247.911261	86.289000	2700.563000
4249.911046	86.281000	1586.898000
4251.910531	86.275000	1536.726000
4253.910961	86.275000	1546.506000
4255.911317	86.270000	1629.670000
4257.911077	86.262000	1901.907000
4259.911225	86.258000	1930.086000
4261.912341	86.258000	1766.038000
4263.913266	86.252000	1888.184000
4265.914344	86.244000	1828.573000
4267.914085	86.239000	1732.185000
4269.913491	86.239000	1720.397000
4271.913862	86.234000	1727.949000
4273.914537	86.227000	1805.675000
4275.914902	86.221000	2219.929000
4277.916343	86.214000	2115.048000
4279.917171	86.214000	2030.567000
4281.916944	86.208000	2773.618000
4283.917774	86.202000	2347.350000
4285.917655	86.197000	2359.911000
4287.917911	86.197000	2383.752000
4289.918494	86.191000	2327.343000
4291.920361	86.184000	2347.538000
4293.919503	86.178000	2316.615000
4295.921265	86.178000	1393.038000
4297.921452	86.171000	1466.334000
4299.920496	86.165000	1300.169000
4301.922314	86.160000	1347.521000
4303.921500	86.153000	1384.786000
4305.923433	86.153000	1458.683000
4307.924246	86.148000	1532.244000
4309.925403	86.143000	1523.915000
4311.925533	86.134000	1542.817000
4313.925812	86.134000	1502.792000
4315.925824	86.129000	1512.477000
4317.925502	86.123000	1488.951000
4319.927341	86.117000	1528.984000
4321.926979	86.117000	1611.065000
4323.926595	86.109000	1493.877000
4325.926787	86.104000	1555.325000
4327.927031	86.097000	1458.229000
