#lab INRiM
#hv keithley6487
#s CNTArO2Etching_AsGrown_N1new_b
#t variable
#d 1.0
#V -350
#
#Time	Temp	Current
# s	K	pA	
1842.157467	78.078000	-61.183790
1845.157447	78.072000	-56.765780
1848.157197	78.056000	-49.156960
1851.158000	78.048000	-56.894480
1854.157223	78.039000	-52.310460
1857.157246	78.033000	-49.528460
1860.159059	78.026000	-55.861190
1863.158748	78.018000	-58.329230
1866.158167	78.003000	-56.551330
1869.159943	77.994000	-58.585610
1872.159566	77.987000	-55.031410
1875.160555	77.979000	-53.423140
1878.160111	77.971000	-59.788500
1881.161598	77.964000	-51.506390
1884.161454	77.957000	-61.697750
1887.161640	77.943000	-53.542320
1890.162104	77.935000	-55.844350
1893.162239	77.926000	-50.720210
1896.162334	77.918000	-55.017630
1899.162961	77.912000	-55.263050
1902.162678	77.903000	-52.895730
1905.162492	77.891000	-53.421510
1908.163748	77.881000	-48.190740
1911.163916	77.873000	-54.007040
1914.163125	77.865000	-47.819640
1917.164010	77.858000	-52.310790
1920.164854	77.851000	-50.708820
1923.166037	77.844000	-50.717740
1926.165132	77.829000	-66.929870
1929.165217	77.821000	-61.274490
1932.165988	77.811000	-62.179280
1935.165872	77.804000	-62.599790
1938.165669	77.799000	-64.425750
1941.165127	77.789000	-68.129910
1944.165655	77.775000	-66.456180
1947.165473	77.767000	-65.949880
1950.165586	77.761000	-61.940880
1953.165963	77.753000	-63.700350
1956.165956	77.744000	-57.728180
1959.166875	77.738000	-63.716140
1962.166085	77.730000	-63.317250
1965.166671	77.714000	-69.104760
1968.167022	77.708000	-63.164240
1971.166263	77.699000	-69.202460
1974.166954	77.691000	-64.811210
1977.167054	77.685000	-64.009790
1980.167706	77.677000	-68.194910
1983.167478	77.662000	-67.574310
1986.168757	77.652000	-63.243050
1989.169762	77.647000	-61.174300
1992.169917	77.640000	-68.135300
1995.170174	77.631000	-70.236490
1998.170434	77.625000	-63.478340
2001.170758	77.616000	-68.083220
2004.170839	77.601000	-72.428480
2007.170393	77.595000	-72.511950
2010.170458	77.584000	-63.683020
2013.171042	77.578000	-69.770530
2016.170926	77.571000	-68.041040
